Identifier,Company Name,GICS Industry Name,Exchange Name,2023,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004
BOL.ST,Boliden AB,Metals & Mining,NASDAQ STOCKHOLM AB,0.106,0.22727,0.18030000000000002,0.1517,0.1439,0.19399999999999998,0.2127,0.1535,0.1229,0.0741,0.0764,0.14879,0.16987,0.22533999999999998,0.15378,0.06434000000000001,0.26098,0.47524,0.2108,0.14
BP.L,BP PLC,"Oil, Gas & Consumable Fuels",LONDON STOCK EXCHANGE,0.20079,0.0672,0.17469,-0.06709999999999999,0.1018,0.1286,0.0636,0.02686,0.056600000000000004,0.1008,0.1084,0.15344,0.27022999999999997,0.20876999999999998,0.13733,0.2749,0.23146,0.26499,0.2787,0.19899999999999998
BATS.L,British American Tobacco plc,Tobacco,LONDON STOCK EXCHANGE,0.1349,0.11349000000000001,0.11800000000000001,0.1155,0.09449,0.0975,0.1691,0.7059000000000001,0.7463,0.6408,0.586,0.5172,0.44402,0.41659999999999997,0.40011,0.36101999999999995,0.32104999999999995,0.30033,0.27258,0.24875
BLND.L,British Land Company PLC,Diversified REITs,LONDON STOCK EXCHANGE,0.04902,0.043,0.0377,-0.1591,0.0395,0.0384,0.041100000000000005,0.042,0.041299999999999996,0.0418,0.0478,0.0506,0.0528,0.054939999999999996,0.057980000000000004,0.05181,0.03553,0.030619999999999998,0.03426,0.04190000000000001
BUCN.S,Bucher Industries AG,Machinery,SIX SWISS EXCHANGE,0.2025,0.20739999999999997,0.18420000000000003,0.1096,0.15778999999999999,0.1483,0.12993,0.10300000000000001,0.1215,0.16699999999999998,0.198,0.17800000000000002,0.16436,0.12390000000000001,-0.03329,0.02993,0.21172999999999997,0.13808,0.14658,0.10710000000000001
BNZL.L,Bunzl plc,Trading Companies & Distributors,LONDON STOCK EXCHANGE,0.22516999999999998,0.25049,0.2632,0.3005,0.25629,0.2736,0.285,0.3002,0.2981,0.2928,0.2939,0.2768,0.27684000000000003,0.2667,0.26569,0.30896,0.30574999999999997,0.30072,0.27602,0.294
BRBY.L,Burberry Group PLC,"Textiles, Apparel & Luxury Goods",LONDON STOCK EXCHANGE,0.20149999999999998,0.302,0.24100000000000002,0.19679,0.2412,0.2372,0.22649999999999998,0.2101,0.2102,0.26839999999999997,0.309,0.33159999999999995,0.34637999999999997,0.33289,0.26300999999999997,0.25422999999999996,0.30307,0.2813,0.24775,0.2622
BZU.MI,Buzzi SpA,Construction Materials,ELECTRONIC SHARE MARKET,0.18350000000000002,0.0989,0.13599,0.1539,0.1131,0.1277,0.1394,0.05476,0.0513,0.0507,-0.0216,-0.011399999999999999,0.019,0.01958,0.0559,0.15032,0.18566,0.15029,0.1283,0.0849
CAPP.PA,Capgemini SE,IT Services,EURONEXT - EURONEXT PARIS,0.2113,0.20739000000000002,0.2075,0.168,0.14539,0.1402,0.147,0.13446999999999998,0.13652,0.12781,0.11409000000000001,0.12298999999999999,0.1153,0.09369999999999999,0.08334,0.11579,0.11659000000000001,0.0909,0.0487,-0.0447
CGCBV.HE,Cargotec Corp,Machinery,NASDAQ HELSINKI LTD,0.22949999999999998,0.16219,0.08599,0.1038,0.1189,0.1128,0.12240000000000001,0.091,0.11199999999999999,0.0771,0.0722,0.0958,0.1328,0.08749000000000001,0.07373,0.15615,0.17423,0.19899999999999998,0.16760000000000003,0.12247999999999999
